SYMBOL,COMPANY_NAME,INDUSTRY,INDEX_NAME
TATACONSUM,Tata Consumer Products Ltd.,Fast Moving Consumer Goods,niftylargemidcap250
TATACONSUM,Tata Consumer Products Ltd.,Fast Moving Consumer Goods,niftytotalmarket
TATAELXSI,Tata Elxsi Ltd.,Information Technology,nifty200
TATAELXSI,Tata Elxsi Ltd.,Information Technology,nifty500LargeMidSmallEqualCapWeighted
TATAELXSI,Tata Elxsi Ltd.,Information Technology,nifty500
TATAELXSI,Tata Elxsi Ltd.,Information Technology,nifty500Multicap502525
TATAELXSI,Tata Elxsi Ltd.,Information Technology,niftylargemidcap250
TATAELXSI,Tata Elxsi Ltd.,Information Technology,niftymidcap100
TATAELXSI,Tata Elxsi Ltd.,Information Technology,niftymidcap150
TATAELXSI,Tata Elxsi Ltd.,Information Technology,niftymidsmallcap400
TATAELXSI,Tata Elxsi Ltd.,Information Technology,niftytotalmarket
TATAINVEST,Tata Investment Corporation Ltd.,Financial Services,nifty500LargeMidSmallEqualCapWeighted
TATAINVEST,Tata Investment Corporation Ltd.,Financial Services,nifty500
TATAINVEST,Tata Investment Corporation Ltd.,Financial Services,nifty500Multicap502525
TATAINVEST,Tata Investment Corporation Ltd.,Financial Services,niftylargemidcap250
TATAINVEST,Tata Investment Corporation Ltd.,Financial Services,niftymidcap150
TATAINVEST,Tata Investment Corporation Ltd.,Financial Services,niftymidsmallcap400
TATAINVEST,Tata Investment Corporation Ltd.,Financial Services,niftytotalmarket
TATAMOTORS,Tata Motors Ltd.,Automobile and Auto Components,nifty100
TATAMOTORS,Tata Motors Ltd.,Automobile and Auto Components,nifty200
TATAMOTORS,Tata Motors Ltd.,Automobile and Auto Components,nifty500LargeMidSmallEqualCapWeighted
TATAMOTORS,Tata Motors Ltd.,Automobile and Auto Components,nifty500
TATAMOTORS,Tata Motors Ltd.,Automobile and Auto Components,nifty500Multicap502525
TATAMOTORS,Tata Motors Ltd.,Automobile and Auto Components,nifty50
TATAMOTORS,Tata Motors Ltd.,Automobile and Auto Components,niftylargemidcap250
TATAMOTORS,Tata Motors Ltd.,Automobile and Auto Components,niftytotalmarket
TATAPOWER,Tata Power Co. Ltd.,Power,nifty100
TATAPOWER,Tata Power Co. Ltd.,Power,nifty200
TATAPOWER,Tata Power Co. Ltd.,Power,nifty500LargeMidSmallEqualCapWeighted
TATAPOWER,Tata Power Co. Ltd.,Power,nifty500
TATAPOWER,Tata Power Co. Ltd.,Power,nifty500Multicap502525
TATAPOWER,Tata Power Co. Ltd.,Power,niftylargemidcap250
TATAPOWER,Tata Power Co. Ltd.,Power,niftynext50
TATAPOWER,Tata Power Co. Ltd.,Power,niftytotalmarket
TATASTEEL,Tata Steel Ltd.,Metals & Mining,nifty100
TATASTEEL,Tata Steel Ltd.,Metals & Mining,nifty200
TATASTEEL,Tata Steel Ltd.,Metals & Mining,nifty500LargeMidSmallEqualCapWeighted
TATASTEEL,Tata Steel Ltd.,Metals & Mining,nifty500
TATASTEEL,Tata Steel Ltd.,Metals & Mining,nifty500Multicap502525
TATASTEEL,Tata Steel Ltd.,Metals & Mining,nifty50
TATASTEEL,Tata Steel Ltd.,Metals & Mining,niftylargemidcap250
TATASTEEL,Tata Steel Ltd.,Metals & Mining,niftytotalmarket
TATATECH,Tata Technologies Ltd.,Information Technology,nifty200
TATATECH,Tata Technologies Ltd.,Information Technology,nifty500LargeMidSmallEqualCapWeighted
TATATECH,Tata Technologies Ltd.,Information Technology,nifty500
TATATECH,Tata Technologies Ltd.,Information Technology,nifty500Multicap502525
TATATECH,Tata Technologies Ltd.,Information Technology,niftylargemidcap250
TATATECH,Tata Technologies Ltd.,Information Technology,niftymidcap100
TATATECH,Tata Technologies Ltd.,Information Technology,niftymidcap150
TATATECH,Tata Technologies Ltd.,Information Technology,niftymidsmallcap400
TATATECH,Tata Technologies Ltd.,Information Technology,niftytotalmarket
TTML,Tata Teleservices (Maharashtra) Ltd.,Telecommunication,nifty500LargeMidSmallEqualCapWeighted
TTML,Tata Teleservices (Maharashtra) Ltd.,Telecommunication,nifty500
TTML,Tata Teleservices (Maharashtra) Ltd.,Telecommunication,nifty500Multicap502525
TTML,Tata Teleservices (Maharashtra) Ltd.,Telecommunication,niftymidsmallcap400
TTML,Tata Teleservices (Maharashtra) Ltd.,Telecommunication,niftysmallcap100
TTML,Tata Teleservices (Maharashtra) Ltd.,Telecommunication,niftysmallcap250
TTML,Tata Teleservices (Maharashtra) Ltd.,Telecommunication,niftytotalmarket
TBOTEK,TBO Tek Ltd.,Consumer Services,nifty500
TBOTEK,TBO Tek Ltd.,Consumer Services,nifty500Multicap502525
TBOTEK,TBO Tek Ltd.,Consumer Services,niftymidsmallcap400
TBOTEK,TBO Tek Ltd.,Consumer Services,niftysmallcap250
TBOTEK,TBO Tek Ltd.,Consumer Services,niftytotalmarket
TDPOWERSYS,TD Power Systems Ltd.,Capital Goods,niftymicrocap250
TDPOWERSYS,TD Power Systems Ltd.,Capital Goods,niftytotalmarket
TEAMLEASE,Teamlease Services Ltd.,Services,niftymicrocap250
TEAMLEASE,Teamlease Services Ltd.,Services,niftytotalmarket
TECHM,Tech Mahindra Ltd.,Information Technology,nifty100
TECHM,Tech Mahindra Ltd.,Information Technology,nifty200
TECHM,Tech Mahindra Ltd.,Information Technology,nifty500LargeMidSmallEqualCapWeighted
TECHM,Tech Mahindra Ltd.,Information Technology,nifty500
TECHM,Tech Mahindra Ltd.,Information Technology,nifty500Multicap502525
TECHM,Tech Mahindra Ltd.,Information Technology,nifty50
TECHM,Tech Mahindra Ltd.,Information Technology,niftylargemidcap250
TECHM,Tech Mahindra Ltd.,Information Technology,niftytotalmarket
TECHNOE,Techno Electric & Engineering Company Ltd.,Construction,nifty500
TECHNOE,Techno Electric & Engineering Company Ltd.,Construction,nifty500Multicap502525
TECHNOE,Techno Electric & Engineering Company Ltd.,Construction,niftymidsmallcap400
TECHNOE,Techno Electric & Engineering Company Ltd.,Construction,niftysmallcap250
TECHNOE,Techno Electric & Engineering Company Ltd.,Construction,niftytotalmarket
TIIL,Technocraft Industries (India) Ltd.,Capital Goods,niftymicrocap250
TIIL,Technocraft Industries (India) Ltd.,Capital Goods,niftytotalmarket
TEGA,Tega Industries Ltd.,Capital Goods,niftymicrocap250
TEGA,Tega Industries Ltd.,Capital Goods,niftytotalmarket
TEJASNET,Tejas Networks Ltd.,Telecommunication,nifty500LargeMidSmallEqualCapWeighted
TEJASNET,Tejas Networks Ltd.,Telecommunication,nifty500
TEJASNET,Tejas Networks Ltd.,Telecommunication,nifty500Multicap502525
TEJASNET,Tejas Networks Ltd.,Telecommunication,niftymidsmallcap400
TEJASNET,Tejas Networks Ltd.,Telecommunication,niftysmallcap100
TEJASNET,Tejas Networks Ltd.,Telecommunication,niftysmallcap250
TEJASNET,Tejas Networks Ltd.,Telecommunication,niftysmallcap50
TEJASNET,Tejas Networks Ltd.,Telecommunication,niftytotalmarket
TEXRAIL,Texmaco Rail & Eng. Ltd.,Capital Goods,niftymicrocap250
TEXRAIL,Texmaco Rail & Eng. Ltd.,Capital Goods,niftytotalmarket
THANGAMAYL,Thangamayil Jewellery Ltd.,Consumer Durables,niftymicrocap250
THANGAMAYL,Thangamayil Jewellery Ltd.,Consumer Durables,niftytotalmarket
ANUP,The Anup Engineering Ltd.,Capital Goods,niftymicrocap250
ANUP,The Anup Engineering Ltd.,Capital Goods,niftytotalmarket
FEDERALBNK,Federal Bank Ltd.,Financial Services,nifty200
FEDERALBNK,Federal Bank Ltd.,Financial Services,nifty500LargeMidSmallEqualCapWeighted
FEDERALBNK,Federal Bank Ltd.,Financial Services,nifty500
FEDERALBNK,Federal Bank Ltd.,Financial Services,nifty500Multicap502525
FEDERALBNK,Federal Bank Ltd.,Financial Services,niftylargemidcap250
FEDERALBNK,Federal Bank Ltd.,Financial Services,niftymidcap100
FEDERALBNK,Federal Bank Ltd.,Financial Services,niftymidcap150
FEDERALBNK,Federal Bank Ltd.,Financial Services,niftymidcap50
FEDERALBNK,Federal Bank Ltd.,Financial Services,niftymidsmallcap400
FEDERALBNK,Federal Bank Ltd.,Financial Services,niftytotalmarket
GESHIP,Great Eastern Shipping Co. Ltd.,Services,nifty500LargeMidSmallEqualCapWeighted
GESHIP,Great Eastern Shipping Co. Ltd.,Services,nifty500
GESHIP,Great Eastern Shipping Co. Ltd.,Services,nifty500Multicap502525
GESHIP,Great Eastern Shipping Co. Ltd.,Services,niftymidsmallcap400
GESHIP,Great Eastern Shipping Co. Ltd.,Services,niftysmallcap100
GESHIP,Great Eastern Shipping Co. Ltd.,Services,niftysmallcap250
GESHIP,Great Eastern Shipping Co. Ltd.,Services,niftysmallcap50
GESHIP,Great Eastern Shipping Co. Ltd.,Services,niftytotalmarket
INDIACEM,India Cements Ltd.,Construction Materials,nifty500LargeMidSmallEqualCapWeighted
INDIACEM,India Cements Ltd.,Construction Materials,nifty500
INDIACEM,India Cements Ltd.,Construction Materials,nifty500Multicap502525
INDIACEM,India Cements Ltd.,Construction Materials,niftymidsmallcap400
INDIACEM,India Cements Ltd.,Construction Materials,niftysmallcap250
INDIACEM,India Cements Ltd.,Construction Materials,niftytotalmarket
INDHOTEL,Indian Hotels Co. Ltd.,Consumer Services,nifty100
INDHOTEL,Indian Hotels Co. Ltd.,Consumer Services,nifty200
INDHOTEL,Indian Hotels Co. Ltd.,Consumer Services,nifty500LargeMidSmallEqualCapWeighted
INDHOTEL,Indian Hotels Co. Ltd.,Consumer Services,nifty500
INDHOTEL,Indian Hotels Co. Ltd.,Consumer Services,nifty500Multicap502525
INDHOTEL,Indian Hotels Co. Ltd.,Consumer Services,niftylargemidcap250
INDHOTEL,Indian Hotels Co. Ltd.,Consumer Services,niftynext50
INDHOTEL,Indian Hotels Co. Ltd.,Consumer Services,niftytotalmarket
J&KBANK,Jammu & Kashmir Bank Ltd.,Financial Services,nifty500LargeMidSmallEqualCapWeighted
J&KBANK,Jammu & Kashmir Bank Ltd.,Financial Services,nifty500
J&KBANK,Jammu & Kashmir Bank Ltd.,Financial Services,nifty500Multicap502525
J&KBANK,Jammu & Kashmir Bank Ltd.,Financial Services,niftymidsmallcap400
J&KBANK,Jammu & Kashmir Bank Ltd.,Financial Services,niftysmallcap250
J&KBANK,Jammu & Kashmir Bank Ltd.,Financial Services,niftytotalmarket
KTKBANK,Karnataka Bank Ltd.,Financial Services,niftymicrocap250
KTKBANK,Karnataka Bank Ltd.,Financial Services,niftytotalmarket
NIACL,The New India Assurance Company Ltd.,Financial Services,nifty500LargeMidSmallEqualCapWeighted
NIACL,The New India Assurance Company Ltd.,Financial Services,nifty500
NIACL,The New India Assurance Company Ltd.,Financial Services,nifty500Multicap502525
NIACL,The New India Assurance Company Ltd.,Financial Services,niftylargemidcap250
NIACL,The New India Assurance Company Ltd.,Financial Services,niftymidcap150
NIACL,The New India Assurance Company Ltd.,Financial Services,niftymidsmallcap400
NIACL,The New India Assurance Company Ltd.,Financial Services,niftytotalmarket
ORISSAMINE,Orissa Min Dev Co Ltd.,Metals & Mining,niftymicrocap250
ORISSAMINE,Orissa Min Dev Co Ltd.,Metals & Mining,niftytotalmarket
PHOENIXLTD,Phoenix Mills Ltd.,Realty,nifty200
PHOENIXLTD,Phoenix Mills Ltd.,Realty,nifty500LargeMidSmallEqualCapWeighted
PHOENIXLTD,Phoenix Mills Ltd.,Realty,nifty500
PHOENIXLTD,Phoenix Mills Ltd.,Realty,nifty500Multicap502525
PHOENIXLTD,Phoenix Mills Ltd.,Realty,niftylargemidcap250
PHOENIXLTD,Phoenix Mills Ltd.,Realty,niftymidcap100
PHOENIXLTD,Phoenix Mills Ltd.,Realty,niftymidcap150
PHOENIXLTD,Phoenix Mills Ltd.,Realty,niftymidcap50
PHOENIXLTD,Phoenix Mills Ltd.,Realty,niftymidsmallcap400
PHOENIXLTD,Phoenix Mills Ltd.,Realty,niftytotalmarket
RAMCOCEM,The Ramco Cements Ltd.,Construction Materials,nifty500LargeMidSmallEqualCapWeighted
RAMCOCEM,The Ramco Cements Ltd.,Construction Materials,nifty500
RAMCOCEM,The Ramco Cements Ltd.,Construction Materials,nifty500Multicap502525
RAMCOCEM,The Ramco Cements Ltd.,Construction Materials,niftymidsmallcap400
RAMCOCEM,The Ramco Cements Ltd.,Construction Materials,niftysmallcap100
RAMCOCEM,The Ramco Cements Ltd.,Construction Materials,niftysmallcap250
RAMCOCEM,The Ramco Cements Ltd.,Construction Materials,niftysmallcap50
RAMCOCEM,The Ramco Cements Ltd.,Construction Materials,niftytotalmarket
SOUTHBANK,South Indian Bank Ltd.,Financial Services,niftymicrocap250
SOUTHBANK,South Indian Bank Ltd.,Financial Services,niftytotalmarket
THERMAX,Thermax Ltd.,Capital Goods,nifty500LargeMidSmallEqualCapWeighted
THERMAX,Thermax Ltd.,Capital Goods,nifty500
THERMAX,Thermax Ltd.,Capital Goods,nifty500Multicap502525
THERMAX,Thermax Ltd.,Capital Goods,niftylargemidcap250
THERMAX,Thermax Ltd.,Capital Goods,niftymidcap150
THERMAX,Thermax Ltd.,Capital Goods,niftymidsmallcap400
THERMAX,Thermax Ltd.,Capital Goods,niftytotalmarket
TIRUMALCHM,Thirumalai Chemicals Ltd.,Chemicals,niftymicrocap250
TIRUMALCHM,Thirumalai Chemicals Ltd.,Chemicals,niftytotalmarket
THOMASCOOK,Thomas Cook (India) Ltd.,Consumer Services,niftymicrocap250
THOMASCOOK,Thomas Cook (India) Ltd.,Consumer Services,niftytotalmarket
TI,Tilaknagar Industries Ltd.,Fast Moving Consumer Goods,niftymicrocap250
TI,Tilaknagar Industries Ltd.,Fast Moving Consumer Goods,niftytotalmarket
TIMETECHNO,Time Technoplast Ltd.,Capital Goods,niftymicrocap250
TIMETECHNO,Time Technoplast Ltd.,Capital Goods,niftytotalmarket
TIMKEN,Timken India Ltd.,Capital Goods,nifty500LargeMidSmallEqualCapWeighted
TIMKEN,Timken India Ltd.,Capital Goods,nifty500
TIMKEN,Timken India Ltd.,Capital Goods,nifty500Multicap502525
TIMKEN,Timken India Ltd.,Capital Goods,niftymidsmallcap400
TIMKEN,Timken India Ltd.,Capital Goods,niftysmallcap250
TIMKEN,Timken India Ltd.,Capital Goods,niftytotalmarket
TIPSMUSIC,Tips Music Ltd.,Media Entertainment & Publication,niftymicrocap250
TIPSMUSIC,Tips Music Ltd.,Media Entertainment & Publication,niftytotalmarket
TITAGARH,Titagarh Rail Systems Ltd.,Capital Goods,nifty500LargeMidSmallEqualCapWeighted
TITAGARH,Titagarh Rail Systems Ltd.,Capital Goods,nifty500
TITAGARH,Titagarh Rail Systems Ltd.,Capital Goods,nifty500Multicap502525
TITAGARH,Titagarh Rail Systems Ltd.,Capital Goods,niftymidsmallcap400
TITAGARH,Titagarh Rail Systems Ltd.,Capital Goods,niftysmallcap100
TITAGARH,Titagarh Rail Systems Ltd.,Capital Goods,niftysmallcap250
TITAGARH,Titagarh Rail Systems Ltd.,Capital Goods,niftytotalmarket
TITAN,Titan Company Ltd.,Consumer Durables,nifty100
TITAN,Titan Company Ltd.,Consumer Durables,nifty200
TITAN,Titan Company Ltd.,Consumer Durables,nifty500LargeMidSmallEqualCapWeighted
TITAN,Titan Company Ltd.,Consumer Durables,nifty500
TITAN,Titan Company Ltd.,Consumer Durables,nifty500Multicap502525
TITAN,Titan Company Ltd.,Consumer Durables,nifty50
TITAN,Titan Company Ltd.,Consumer Durables,niftylargemidcap250
TITAN,Titan Company Ltd.,Consumer Durables,niftytotalmarket
TORNTPHARM,Torrent Pharmaceuticals Ltd.,Healthcare,nifty100
TORNTPHARM,Torrent Pharmaceuticals Ltd.,Healthcare,nifty200
TORNTPHARM,Torrent Pharmaceuticals Ltd.,Healthcare,nifty500LargeMidSmallEqualCapWeighted
TORNTPHARM,Torrent Pharmaceuticals Ltd.,Healthcare,nifty500
TORNTPHARM,Torrent Pharmaceuticals Ltd.,Healthcare,nifty500Multicap502525
TORNTPHARM,Torrent Pharmaceuticals Ltd.,Healthcare,niftylargemidcap250
TORNTPHARM,Torrent Pharmaceuticals Ltd.,Healthcare,niftynext50
TORNTPHARM,Torrent Pharmaceuticals Ltd.,Healthcare,niftytotalmarket
TORNTPOWER,Torrent Power Ltd.,Power,nifty200
TORNTPOWER,Torrent Power Ltd.,Power,nifty500LargeMidSmallEqualCapWeighted
TORNTPOWER,Torrent Power Ltd.,Power,nifty500
TORNTPOWER,Torrent Power Ltd.,Power,nifty500Multicap502525
TORNTPOWER,Torrent Power Ltd.,Power,niftylargemidcap250
TORNTPOWER,Torrent Power Ltd.,Power,niftymidcap100
TORNTPOWER,Torrent Power Ltd.,Power,niftymidcap150
TORNTPOWER,Torrent Power Ltd.,Power,niftymidcap50
TORNTPOWER,Torrent Power Ltd.,Power,niftymidsmallcap400
TORNTPOWER,Torrent Power Ltd.,Power,niftytotalmarket
TARIL,Transformers And Rectifiers (India) Ltd.,Capital Goods,nifty500
TARIL,Transformers And Rectifiers (India) Ltd.,Capital Goods,nifty500Multicap502525
TARIL,Transformers And Rectifiers (India) Ltd.,Capital Goods,niftymidsmallcap400
TARIL,Transformers And Rectifiers (India) Ltd.,Capital Goods,niftysmallcap250
TARIL,Transformers And Rectifiers (India) Ltd.,Capital Goods,niftytotalmarket
TRANSRAILL,Transrail Lighting Ltd.,Capital Goods,niftymicrocap250
TRANSRAILL,Transrail Lighting Ltd.,Capital Goods,niftytotalmarket
TRENT,Trent Ltd.,Consumer Services,nifty100
TRENT,Trent Ltd.,Consumer Services,nifty200
TRENT,Trent Ltd.,Consumer Services,nifty500LargeMidSmallEqualCapWeighted
TRENT,Trent Ltd.,Consumer Services,nifty500
TRENT,Trent Ltd.,Consumer Services,nifty500Multicap502525
TRENT,Trent Ltd.,Consumer Services,nifty50
TRENT,Trent Ltd.,Consumer Services,niftylargemidcap250
TRENT,Trent Ltd.,Consumer Services,niftytotalmarket
TRIDENT,Trident Ltd.,Textiles,nifty500LargeMidSmallEqualCapWeighted
TRIDENT,Trident Ltd.,Textiles,nifty500
TRIDENT,Trident Ltd.,Textiles,nifty500Multicap502525
TRIDENT,Trident Ltd.,Textiles,niftymidsmallcap400
TRIDENT,Trident Ltd.,Textiles,niftysmallcap100
TRIDENT,Trident Ltd.,Textiles,niftysmallcap250
TRIDENT,Trident Ltd.,Textiles,niftytotalmarket
TRIVENI,Triveni Engineering & Industries Ltd.,Fast Moving Consumer Goods,nifty500LargeMidSmallEqualCapWeighted
TRIVENI,Triveni Engineering & Industries Ltd.,Fast Moving Consumer Goods,nifty500
TRIVENI,Triveni Engineering & Industries Ltd.,Fast Moving Consumer Goods,nifty500Multicap502525
TRIVENI,Triveni Engineering & Industries Ltd.,Fast Moving Consumer Goods,niftymidsmallcap400
TRIVENI,Triveni Engineering & Industries Ltd.,Fast Moving Consumer Goods,niftysmallcap250
TRIVENI,Triveni Engineering & Industries Ltd.,Fast Moving Consumer Goods,niftytotalmarket
TRITURBINE,Triveni Turbine Ltd.,Capital Goods,nifty500LargeMidSmallEqualCapWeighted
TRITURBINE,Triveni Turbine Ltd.,Capital Goods,nifty500
TRITURBINE,Triveni Turbine Ltd.,Capital Goods,nifty500Multicap502525
TRITURBINE,Triveni Turbine Ltd.,Capital Goods,niftymidsmallcap400
TRITURBINE,Triveni Turbine Ltd.,Capital Goods,niftysmallcap100
TRITURBINE,Triveni Turbine Ltd.,Capital Goods,niftysmallcap250
TRITURBINE,Triveni Turbine Ltd.,Capital Goods,niftytotalmarket
TIINDIA,Tube Investments of India Ltd.,Automobile and Auto Components,nifty200
TIINDIA,Tube Investments of India Ltd.,Automobile and Auto Components,nifty500LargeMidSmallEqualCapWeighted
TIINDIA,Tube Investments of India Ltd.,Automobile and Auto Components,nifty500
TIINDIA,Tube Investments of India Ltd.,Automobile and Auto Components,nifty500Multicap502525
TIINDIA,Tube Investments of India Ltd.,Automobile and Auto Components,niftylargemidcap250
TIINDIA,Tube Investments of India Ltd.,Automobile and Auto Components,niftymidcap100
TIINDIA,Tube Investments of India Ltd.,Automobile and Auto Components,niftymidcap150
TIINDIA,Tube Investments of India Ltd.,Automobile and Auto Components,niftymidcap50
TIINDIA,Tube Investments of India Ltd.,Automobile and Auto Components,niftymidsmallcap400
TIINDIA,Tube Investments of India Ltd.,Automobile and Auto Components,niftytotalmarket
TVSMOTOR,TVS Motor Company Ltd.,Automobile and Auto Components,nifty100
TVSMOTOR,TVS Motor Company Ltd.,Automobile and Auto Components,nifty200
TVSMOTOR,TVS Motor Company Ltd.,Automobile and Auto Components,nifty500LargeMidSmallEqualCapWeighted
TVSMOTOR,TVS Motor Company Ltd.,Automobile and Auto Components,nifty500
TVSMOTOR,TVS Motor Company Ltd.,Automobile and Auto Components,nifty500Multicap502525
TVSMOTOR,TVS Motor Company Ltd.,Automobile and Auto Components,niftylargemidcap250
TVSMOTOR,TVS Motor Company Ltd.,Automobile and Auto Components,niftynext50
TVSMOTOR,TVS Motor Company Ltd.,Automobile and Auto Components,niftytotalmarket
TVSSCS,TVS Supply Chain Solutions Ltd.,Services,nifty500LargeMidSmallEqualCapWeighted
TVSSCS,TVS Supply Chain Solutions Ltd.,Services,niftymicrocap250
TVSSCS,TVS Supply Chain Solutions Ltd.,Services,niftytotalmarket
UCOBANK,UCO Bank,Financial Services,nifty500LargeMidSmallEqualCapWeighted
UCOBANK,UCO Bank,Financial Services,nifty500
UCOBANK,UCO Bank,Financial Services,nifty500Multicap502525
UCOBANK,UCO Bank,Financial Services,niftymidsmallcap400
UCOBANK,UCO Bank,Financial Services,niftysmallcap250
UCOBANK,UCO Bank,Financial Services,niftytotalmarket
UJJIVANSFB,Ujjivan Small Finance Bank Ltd.,Financial Services,nifty500LargeMidSmallEqualCapWeighted
UJJIVANSFB,Ujjivan Small Finance Bank Ltd.,Financial Services,niftymicrocap250
UJJIVANSFB,Ujjivan Small Finance Bank Ltd.,Financial Services,niftytotalmarket
ULTRACEMCO,UltraTech Cement Ltd.,Construction Materials,nifty100
ULTRACEMCO,UltraTech Cement Ltd.,Construction Materials,nifty200
ULTRACEMCO,UltraTech Cement Ltd.,Construction Materials,nifty500LargeMidSmallEqualCapWeighted
ULTRACEMCO,UltraTech Cement Ltd.,Construction Materials,nifty500
ULTRACEMCO,UltraTech Cement Ltd.,Construction Materials,nifty500Multicap502525
ULTRACEMCO,UltraTech Cement Ltd.,Construction Materials,nifty50
ULTRACEMCO,UltraTech Cement Ltd.,Construction Materials,niftylargemidcap250
ULTRACEMCO,UltraTech Cement Ltd.,Construction Materials,niftytotalmarket
UNIMECH,Unimech Aerospace and Manufacturing Ltd.,Capital Goods,niftymicrocap250
UNIMECH,Unimech Aerospace and Manufacturing Ltd.,Capital Goods,niftytotalmarket
UNIONBANK,Union Bank of India,Financial Services,nifty200
UNIONBANK,Union Bank of India,Financial Services,nifty500LargeMidSmallEqualCapWeighted
UNIONBANK,Union Bank of India,Financial Services,nifty500
UNIONBANK,Union Bank of India,Financial Services,nifty500Multicap502525
UNIONBANK,Union Bank of India,Financial Services,niftylargemidcap250
UNIONBANK,Union Bank of India,Financial Services,niftymidcap100
UNIONBANK,Union Bank of India,Financial Services,niftymidcap150
UNIONBANK,Union Bank of India,Financial Services,niftymidsmallcap400
UNIONBANK,Union Bank of India,Financial Services,niftytotalmarket
UBL,United Breweries Ltd.,Fast Moving Consumer Goods,nifty500LargeMidSmallEqualCapWeighted
UBL,United Breweries Ltd.,Fast Moving Consumer Goods,nifty500
UBL,United Breweries Ltd.,Fast Moving Consumer Goods,nifty500Multicap502525
UBL,United Breweries Ltd.,Fast Moving Consumer Goods,niftylargemidcap250
UBL,United Breweries Ltd.,Fast Moving Consumer Goods,niftymidcap150
UBL,United Breweries Ltd.,Fast Moving Consumer Goods,niftymidsmallcap400
UBL,United Breweries Ltd.,Fast Moving Consumer Goods,niftytotalmarket
UNITDSPR,United Spirits Ltd.,Fast Moving Consumer Goods,nifty100
UNITDSPR,United Spirits Ltd.,Fast Moving Consumer Goods,nifty200
UNITDSPR,United Spirits Ltd.,Fast Moving Consumer Goods,nifty500
UNITDSPR,United Spirits Ltd.,Fast Moving Consumer Goods,nifty500Multicap502525
UNITDSPR,United Spirits Ltd.,Fast Moving Consumer Goods,niftylargemidcap250
UNITDSPR,United Spirits Ltd.,Fast Moving Consumer Goods,niftynext50
UNITDSPR,United Spirits Ltd.,Fast Moving Consumer Goods,niftytotalmarket
UNOMINDA,UNO Minda Ltd.,Automobile and Auto Components,nifty500LargeMidSmallEqualCapWeighted
UNOMINDA,UNO Minda Ltd.,Automobile and Auto Components,nifty500
UNOMINDA,UNO Minda Ltd.,Automobile and Auto Components,nifty500Multicap502525
UNOMINDA,UNO Minda Ltd.,Automobile and Auto Components,niftylargemidcap250
UNOMINDA,UNO Minda Ltd.,Automobile and Auto Components,niftymidcap150
UNOMINDA,UNO Minda Ltd.,Automobile and Auto Components,niftymidsmallcap400
UNOMINDA,UNO Minda Ltd.,Automobile and Auto Components,niftytotalmarket
UPL,UPL Ltd.,Chemicals,nifty200
UPL,UPL Ltd.,Chemicals,nifty500LargeMidSmallEqualCapWeighted
UPL,UPL Ltd.,Chemicals,nifty500
UPL,UPL Ltd.,Chemicals,nifty500Multicap502525
UPL,UPL Ltd.,Chemicals,niftylargemidcap250
UPL,UPL Ltd.,Chemicals,niftymidcap100
UPL,UPL Ltd.,Chemicals,niftymidcap150
UPL,UPL Ltd.,Chemicals,niftymidsmallcap400
UPL,UPL Ltd.,Chemicals,niftytotalmarket
USHAMART,Usha Martin Ltd.,Capital Goods,nifty500LargeMidSmallEqualCapWeighted
USHAMART,Usha Martin Ltd.,Capital Goods,nifty500
USHAMART,Usha Martin Ltd.,Capital Goods,nifty500Multicap502525
USHAMART,Usha Martin Ltd.,Capital Goods,niftymidsmallcap400
USHAMART,Usha Martin Ltd.,Capital Goods,niftysmallcap250
USHAMART,Usha Martin Ltd.,Capital Goods,niftytotalmarket
UTIAMC,UTI Asset Management Company Ltd.,Financial Services,nifty500LargeMidSmallEqualCapWeighted
UTIAMC,UTI Asset Management Company Ltd.,Financial Services,nifty500
UTIAMC,UTI Asset Management Company Ltd.,Financial Services,nifty500Multicap502525
UTIAMC,UTI Asset Management Company Ltd.,Financial Services,niftymidsmallcap400
UTIAMC,UTI Asset Management Company Ltd.,Financial Services,niftysmallcap250
UTIAMC,UTI Asset Management Company Ltd.,Financial Services,niftytotalmarket
WABAG,Va Tech Wabag Ltd.,Utilities,niftymicrocap250
WABAG,Va Tech Wabag Ltd.,Utilities,niftytotalmarket
VAIBHAVGBL,Vaibhav Global Ltd.,Consumer Durables,nifty500LargeMidSmallEqualCapWeighted
VAIBHAVGBL,Vaibhav Global Ltd.,Consumer Durables,niftymicrocap250
VAIBHAVGBL,Vaibhav Global Ltd.,Consumer Durables,niftytotalmarket
DBREALTY,Valor Estate Ltd.,Consumer Services,nifty500
DBREALTY,Valor Estate Ltd.,Consumer Services,nifty500Multicap502525
DBREALTY,Valor Estate Ltd.,Consumer Services,niftymidsmallcap400
DBREALTY,Valor Estate Ltd.,Consumer Services,niftysmallcap250
DBREALTY,Valor Estate Ltd.,Consumer Services,niftytotalmarket
VTL,Vardhman Textiles Ltd.,Textiles,nifty500LargeMidSmallEqualCapWeighted
VTL,Vardhman Textiles Ltd.,Textiles,nifty500
VTL,Vardhman Textiles Ltd.,Textiles,nifty500Multicap502525
VTL,Vardhman Textiles Ltd.,Textiles,niftymidsmallcap400
VTL,Vardhman Textiles Ltd.,Textiles,niftysmallcap250
VTL,Vardhman Textiles Ltd.,Textiles,niftytotalmarket
VARROC,Varroc Engineering Ltd.,Automobile and Auto Components,nifty500LargeMidSmallEqualCapWeighted
